"","Emergency","ApplyLeadTime","STG","Service","DIA","Length","Pass","Sch","Material","Weight","MemberCount","JointCount","Making_Co","MakingLT"
"21192","1","정상","30","AI",1,3893,"A","S-80","CS",20446,10,9,"건일산업(주)",17
"21193","1","정상","30","AI",1,1028,"A","S-80","CS",51,1,0,"건일산업(주)",12
"21194","1","정상","30","AI",1,3115,"A","S-80","CS",16294,4,3,"건일산업(주)",22
"21195","1","정상","50","AI",1,1027,"A","S-80","CS",7113,5,4,"성일SIM함안공장",15
"21196","1","정상","50","AI",1.5,1023,"A","S-80","CS",11251,4,3,"건일산업(주)",20
"21197","1","정상","50","AI",0.75,1055,"A","S-80","CS",986,2,1,"성일SIM함안공장",27
"21198","1","정상","30","AI",0.75,1023,"A","S-80","CS",977,2,1,"건일산업(주)",13
"21199","1","정상","50","AI",1.5,1,"A","S-80","CS",14128,3,2,"건일산업(주)",16
"21200","1","정상","50","AI",1.5,1023,"A","S-80","CS",1306,2,1,"건일산업(주)",15
"21201","1","정상","30","AI",1.5,5179,"A","S-80","CS",1495,6,5,"건일산업(주)",22
"21202","1","정상","30","AI",1,3888,"A","S-80","CS",2113,9,8,"건일산업(주)",17
"21203","1","정상","30","AI",1,1067,"A","S-80","CS",71,1,0,"건일산업(주)",12
"21204","1","정상","30","AI",1,3852,"A","S-80","CS",16324,4,3,"건일산업(주)",22
"21205","1","정상","50","AI",1,2137,"A","S-80","CS",1320,4,3,"건일산업(주)",16
"21206","1","정상","50","AI",1.5,5247,"A","S-80","CS",11243,4,3,"건일산업(주)",16
"21207","1","정상","50","AI",0.75,1023,"A","S-80","CS",977,2,1,"건일산업(주)",16
"21208","1","정상","30","AI",0.75,1026,"A","S-80","CS",981,2,1,"건일산업(주)",13
"21209","1","정상","50","AI",1.5,1023,"A","S-80","CS",14167,5,4,"건일산업(주)",16
"21210","1","정상","50","AI",1.5,1023,"A","S-80","CS",1306,2,1,"건일산업(주)",16
"21211","1","정상","50","AI",1.5,1,"A","S-80","CS",14128,3,2,"건일산업(주)",15
"21212","1","정상","50","AI",2,4638,"A","S-80","CS",18636,7,6,"건일산업(주)",20
"21213","1","정상","50","AU",2,4638,"A","S-80","CS",18461,7,6,"건일산업(주)",16
"21214","1","정상","30","N",2,4890,"A","S-80","CS",3291,6,5,"건일산업(주)",22
"21215","1","정상","50","N",2,4638,"A","S-80","CS",17155,3,2,"건일산업(주)",16
"21216","1","정상","30","AI",1.5,674,"B","S-80","CS",3922,5,4,"건일산업(주)",25
"21217","1","정상","30","AI",1.5,5177,"B","S-80","CS",8432,8,7,"건일산업(주)",22
"21218","1","정상","40","AI",2,4318,"B","S-80","CS",16698,3,2,"건일산업(주)",25
"21219","1","정상","30","AI",2,902,"B","S-80","CS",9224,5,4,"건일산업(주)",23
"21220","1","정상","50","AI",2,1824,"B","S-80","CS",9837,4,3,"건일산업(주)",20
"21221","1","정상","40","AU",2,4638,"B","S-80","CS",17221,4,3,"건일산업(주)",25
"21222","1","정상","50","AU",2,426,"B","S-80","CS",7678,7,6,"건일산업(주)",16
"21223","1","정상","50","AU",2,1825,"B","S-80","CS",9231,2,1,"건일산업(주)",16
"21224","1","정상","50","N",2,4638,"B","S-80","CS",17412,7,6,"건일산업(주)",25
"21225","1","정상","40","N",2,1166,"B","S-80","CS",10255,4,3,"건일산업(주)",27
"21226","1","정상","50","N",2,2471,"B","S-80","CS",11851,4,3,"건일산업(주)",20
"21227","1","정상","50","AI",1.5,1023,"A","S-80","CS",14167,5,4,"건일산업(주)",16
"21228","1","정상","50","PG",1,1093,"A","S-160","CS",11370,5,4,"건일산업(주)",16
"21229","1","정상","50","PG",1,3041,"A","S-160","CS",11158,2,1,"(주)성광테크",14
"21230","1","정상","50","PG",4,3511,"A","S-80","CS",4093,9,8,"건일산업(주)",35
"21231","1","정상","50","PG",1.5,3004,"A","S-160","CS",17012,6,5,"건일산업(주)",16
"21232","1","정상","50","PG",1.5,811,"A","S-160","CS",9898,5,4,"건일산업(주)",20
"21233","1","정상","40","AI",2,1188,"B","S-80","CS",9499,8,7,"건일산업(주)",29
"21234","1","정상","40","AI",2,2772,"B","S-80","CS",14941,8,7,"건일산업(주)",28
"21235","1","정상","40","AI",2,2518,"B","S-80","CS",15820,11,10,"건일산업(주)",32
"21236","1","정상","50","AI",0.75,1023,"B","S-80","CS",977,2,1,"건일산업(주)",25
"21237","1","정상","50","NH",2,372,"A","S-80","CS",5984,3,2,"건일산업(주)",16
"21238","1","정상","30","VA",2,1,"A","S-80","CS",10870,7,0,"(주)성광테크",33
"21239","1","정상","30","VA",2,1,"A","S-80","CS",10870,7,0,"(주)성광테크",40
"21240","1","정상","30","RN",2,3041,"A","S-10S","SS",21245,3,2,"건일산업(주)",14
"21241","1","정상","50","RN",2,1,"A","S-10S","SS",16327,4,3,"건일산업(주)",49
"21242","1","정상","30","NH",1,4531,"A","S-80S","SS",16460,6,5,"건일산업(주)",14
"21243","1","정상","30","NH",1,4637,"A","S-80S","SS",16391,3,2,"건일산업(주)",14
"21244","1","정상","30","PL",1,4593,"A","S-80S","SS",19400,6,5,"건일산업(주)",19
"21245","1","정상","50","WD",1,4780,"A","S-80S","SS",17987,6,5,"건일산업(주)",42
"21246","1","정상","50","WD",1,1100,"A","S-80S","SS",107,1,0,"삼성중공업(주)거제",28
"21247","1","정상","50","WD",1,2172,"A","S-80S","SS",7232,3,2,"건일산업(주)",35
"21248","1","정상","30","WD",1,198,"A","S-80S","SS",3288,8,6,"건일산업(주)",9
"21249","1","정상","30","WD",1,4638,"A","S-80S","SS",9736,4,1,"건일산업(주)",9
"21250","1","정상","50","PM",1.5,4865,"A","S-80S","SS",3731,8,7,"삼성중공업(주)거제",36
"21251","1","정상","50","PM",1.5,4865,"A","S-80S","SS",3920,8,7,"건일산업(주)",38
"21252","1","정상","30","PM",1.5,1230,"A","S-80S","SS",7510,6,5,"건일산업(주)",14
"21253","1","정상","30","PM",0.5,1,"A","S-80S","SS",7301,4,3,"건일산업(주)",19
"21254","1","정상","30","PM",0.5,1,"A","S-80S","SS",7301,4,3,"건일산업(주)",15
"21255","1","정상","30","PM",0.5,1,"A","S-80S","SS",7301,4,3,"건일산업(주)",33
"21256","1","정상","30","CDD",2,7,"A","S-10S","SS",3362,7,6,"건일산업(주)",19
"21257","0","정상","30","CDD",2,5251,"A","S-10S","SS",3891,9,8,"건일산업(주)",35
"21258","1","정상","50","CDD",2,4607,"A","S-10S","SS",1710,8,7,"삼성중공업(주)거제",36
"21259","1","정상","50","CDD",2,4638,"A","S-10S","SS",12692,3,1,"삼성중공업(주)거제",28
"21260","1","정상","50","LNG",2,4638,"A","S-10S","SS",8858,1,0,"삼성중공업(주)거제",30
"21261","1","정상","30","N",2,5279,"A","S-10S","SS",6082,7,5,"건일산업(주)",14
"21262","1","정상","50","N",2,4638,"A","S-10S","SS",16804,10,7,"삼성중공업(주)거제",36
"21263","1","정상","30","N",2,3140,"A","S-10S","SS",13166,7,5,"건일산업(주)",16
"21264","1","정상","30","NH",2,615,"A","S-10S","SS",6416,9,8,"건일산업(주)",21
"21265","1","정상","30","NH",2,1023,"A","S-10S","SS",20423,3,2,"건일산업(주)",14
"21266","1","정상","50","PM",1.5,425,"A","S-80S","SS",8339,7,6,"삼성중공업(주)거제",41
"21267","1","정상","50","PM",1,2087,"A","S-80S","SS",14178,3,2,"삼성중공업(주)거제",28
"21268","1","정상","50","RN",2,1,"A","S-10S","SS",16295,4,3,"삼성중공업(주)거제",36
"21269","1","정상","50","RN",2,1,"A","S-10S","SS",16295,4,3,"삼성중공업(주)거제",36
"21270","1","정상","50","RN",2,1,"A","S-10S","SS",16327,4,3,"삼성중공업(주)거제",36
"21271","1","정상","50","RN",2,4809,"A","S-10S","SS",3270,6,5,"삼성중공업(주)거제",36
"21272","1","정상","50","RN",2,5024,"A","S-10S","SS",6011,11,10,"삼성중공업(주)거제",49
"21273","1","정상","50","RN",2,4752,"A","S-10S","SS",3520,8,10,"삼성중공업(주)거제",44
"21274","1","정상","50","RN",2,5127,"A","S-10S","SS",3365,6,5,"삼성중공업(주)거제",36
"21275","1","정상","30","RN",2,4890,"A","S-10S","SS",3711,9,8,"건일산업(주)",22
"21276","1","정상","30","RN",0.75,1093,"A","S-80S","SS",7392,3,2,"건일산업(주)",21
"21277","1","정상","50","RN",2,884,"A","S-10S","SS",5494,6,5,"삼성중공업(주)거제",36
"21278","1","정상","50","RN",2,1711,"A","S-10S","SS",1629,2,1,"삼성중공업(주)거제",30
"21279","1","정상","50","RN",2,2938,"A","S-10S","SS",4523,2,1,"삼성중공업(주)거제",30
"21280","1","정상","30","RN",2,1295,"A","S-10S","SS",4224,3,2,"건일산업(주)",14
"21281","1","정상","30","RN",2,4870,"A","S-10S","SS",21319,6,5,"건일산업(주)",19
"21282","1","정상","50","RN",2,4943,"A","S-10S","SS",3226,7,6,"삼성중공업(주)거제",36
"21283","1","정상","50","RN",2,3693,"A","S-10S","SS",9154,5,4,"삼성중공업(주)거제",30
"21284","1","정상","30","RN",2,1295,"A","S-10S","SS",6509,7,6,"건일산업(주)",21
"21285","1","정상","30","RN",2,4960,"A","S-10S","SS",4249,7,6,"건일산업(주)",22
"21286","1","정상","50","RN",1,2087,"A","S-80S","SS",11168,5,4,"삼성중공업(주)거제",36
"21287","1","정상","50","RN",1,1023,"A","S-80S","SS",11396,3,2,"삼성중공업(주)거제",36
"21288","1","정상","50","WD",2,648,"A","S-10S","SS",5944,9,7,"삼성중공업(주)거제",36
"21289","1","정상","50","WD",2,605,"A","S-10S","SS",18085,1,0,"건일산업(주)",18
"21290","1","정상","50","WD",2,807,"A","S-10S","SS",4246,6,4,"삼성중공업(주)거제",36
"21291","1","정상","50","WD",2,4910,"A","S-10S","SS",3872,11,9,"삼성중공업(주)거제",37
"21292","1","정상","30","NH",3,5022,"A","S-10S","SS",9521,9,8,"건일산업(주)",33
"21293","1","정상","50","NH",3,3809,"A","S-10S","SS",13785,2,1,"건일산업(주)",37
"21294","1","정상","50","PL",4,1175,"A","S-40S","SS",17275,5,4,"삼성중공업(주)거제",37
"21295","1","정상","50","PL",4,1872,"A","S-40S","SS",19690,5,3,"삼성중공업(주)거제",37
"21296","1","정상","30","CDD",1,352,"B","S-80S","SS",3818,9,7,"건일산업(주)",23
"21297","1","정상","50","WD",1,245,"B","S-80S","SS",2310,8,6,"삼성중공업(주)거제",36
"21298","1","정상","50","WD",1,2523,"B","S-80S","SS",5053,4,2,"삼성중공업(주)거제",36
"21299","1","정상","50","WD",1,3121,"B","S-80S","SS",1028,1,0,"건일산업(주)",19
"21300","1","정상","50","WD",1,746,"B","S-80S","SS",4046,7,5,"삼성중공업(주)거제",30
"21301","1","정상","50","WD",1,4,"B","S-80S","SS",16497,5,4,"삼성중공업(주)거제",30
"21302","1","정상","50","WD",1,2560,"B","S-80S","SS",5953,4,2,"삼성중공업(주)거제",30
"21303","1","정상","50","WD",1,3121,"B","S-80S","SS",1028,1,0,"건일산업(주)",19
"21304","1","정상","50","PM",1.5,672,"B","S-80S","SS",8484,7,5,"건일산업(주)",32
"21305","1","정상","50","PM",1.5,4962,"B","S-80S","SS",3998,7,6,"건일산업(주)",28
"21306","1","정상","30","PM",1.5,1662,"B","S-80S","SS",7549,4,3,"건일산업(주)",14
"21307","1","정상","30","PM",1.5,1257,"B","S-80S","SS",4479,5,4,"건일산업(주)",14
"21308","1","정상","30","PM",1.5,597,"B","S-80S","SS",5211,6,5,"건일산업(주)",14
"21309","1","정상","30","CDD",2,1867,"B","S-10S","SS",3335,6,5,"건일산업(주)",14
"21310","1","정상","30","CDD",2,714,"B","S-10S","SS",2297,4,3,"건일산업(주)",14
"21311","1","정상","30","CDD",2,4869,"B","S-10S","SS",16312,4,3,"건일산업(주)",14
"21312","1","정상","30","CDD",2,537,"B","S-10S","SS",9813,11,9,"건일산업(주)",22
"21313","1","정상","50","CDD",2,1443,"B","S-10S","SS",1397,3,2,"건일산업(주)",27
"21314","1","정상","40","CDD",2,660,"B","S-10S","SS",8536,5,3,"건일산업(주)",27
"21315","1","정상","40","CDD",2,519,"B","S-10S","SS",19208,3,2,"건일산업(주)",27
"21316","1","정상","50","LNG",2,4412,"B","S-10S","SS",10154,6,5,"삼성중공업(주)거제",36
"21317","1","정상","50","N",2,676,"B","S-10S","SS",10194,10,8,"삼성중공업(주)거제",36
"21318","1","정상","30","N",2,3493,"B","S-10S","SS",6496,4,3,"성일",27
"21319","1","정상","30","N",2,4638,"B","S-10S","SS",9431,4,3,"건일산업(주)",14
"21320","1","정상","40","N",2,956,"B","S-10S","SS",6524,7,6,"건일산업(주)",27
"21321","0","정상","50","N",2,2348,"B","S-10S","SS",3876,4,3,"삼성중공업(주)거제",18
"21322","1","정상","40","N",2,1665,"B","S-10S","SS",4449,4,3,"건일산업(주)",35
"21323","1","정상","30","N",2,2480,"B","S-10S","SS",6421,4,3,"성일",34
"21324","1","정상","30","N",2,1528,"B","S-10S","SS",1539,3,2,"성일",26
"21325","1","정상","30","N",2,3390,"B","S-10S","SS",10868,4,2,"성일",27
"21326","1","정상","30","N",2,3140,"B","S-10S","SS",4843,2,1,"성일",27
"21327","1","정상","50","N",2,2454,"B","S-10S","SS",10727,5,3,"삼성중공업(주)거제",36
"21328","1","정상","50","NH",2,1757,"B","S-10S","SS",6467,7,6,"삼성중공업(주)거제",36
"21329","1","정상","50","WD",2,730,"B","S-10S","SS",2321,3,1,"삼성중공업(주)거제",30
"21330","1","정상","50","WD",2,5092,"B","S-10S","SS",20612,4,2,"삼성중공업(주)거제",30
"21331","1","정상","50","WD",2,450,"B","S-10S","SS",18044,2,1,"삼성중공업(주)거제",36
"21332","1","정상","30","WD",2,1412,"B","S-10S","SS",10100,9,6,"건일산업(주)",14
"21333","1","정상","50","WD",1,1970,"B","S-80S","SS",3924,6,4,"삼성중공업(주)거제",28
"21334","0","정상","50","WD",1,1951,"B","S-80S","SS",21471,2,1,"삼성중공업(주)거제",31
"21335","0","정상","50","RN",6,378,"B","S-40S","SS",20153,4,3,"삼성중공업(주)거제",19
"21336","1","정상","40","RN",6,4638,"B","S-40S","SS",10042,3,2,"건일산업(주)",41
"21337","1","정상","30","RN",2,2186,"A","S-10S","SS",21242,3,2,"건일산업(주)",19
"21338","1","정상","30","PL",1,4556,"A","S-80S","SS",16527,6,5,"삼성중공업(주)거제",53
"21339","1","정상","30","PL",1,4948,"A","S-80S","SS",16601,3,2,"건일산업(주)",19
"21340","1","정상","30","PL",1,4556,"A","S-80S","SS",16527,6,5,"삼성중공업(주)거제",53
"21341","1","정상","30","PL",1,4948,"A","S-80S","SS",16601,3,2,"건일산업(주)",19
"21342","1","정상","50","WD",1,3564,"A","S-80S","SS",9030,7,4,"삼성중공업(주)거제",37
"21343","1","정상","50","WD",1,430,"A","S-80S","SS",20618,4,2,"건일산업(주)",25
"21344","1","정상","50","WD",1,3121,"A","S-80S","SS",1028,1,0,"건일산업(주)",14
"21345","1","정상","50","PL",2,3686,"A","S-10S","SS",8390,6,5,"삼성중공업(주)거제",41
"21346","1","정상","30","PL",2,3132,"A","S-10S","SS",20439,6,5,"삼성중공업(주)거제",34
"21347","1","정상","30","RN",2,5171,"A","S-10S","SS",5517,10,9,"삼성중공업(주)거제",74
"21348","1","정상","50","WD",2,4638,"A","S-10S","SS",13350,9,6,"삼성중공업(주)거제",36
"21349","1","정상","50","PL",3,4638,"A","S-10S","SS",13670,1,0,"건일산업(주)",20
"21350","1","정상","40","WD",2,4638,"B","S-10S","SS",12589,6,3,"건일산업(주)",25
"21351","1","정상","40","WD",2,822,"B","S-10S","SS",4475,5,3,"건일산업(주)",25
"21352","1","정상","50","WD",2,1824,"B","S-10S","SS",5970,6,4,"삼성중공업(주)거제",36
"21353","1","정상","50","CDD",6,102,"B","S-10S","SS",4293,1,0,"건일산업(주)",18
"21354","1","정상","50","NL",1,4565,"A","S-80S","SS",18139,6,5,"건일산업(주)",36
"21355","1","정상","50","NL",1,4569,"A","S-80S","SS",16313,3,2,"건일산업(주)",25
"21356","1","정상","30","PL",1,5108,"A","S-80S","SS",18163,6,5,"건일산업(주)",14
"21357","1","정상","30","CDD",3,12,"A","S-10S","SS",9202,9,8,"건일산업(주)",23
"21358","1","정상","30","CDD",2,36,"A","S-10S","SS",3464,7,6,"건일산업(주)",35
"21359","0","정상","50","CDD",3,4161,"A","S-10S","SS",17275,6,5,"삼성중공업(주)거제",19
"21360","1","정상","30","PL",3,3882,"A","S-10S","SS",5327,3,2,"건일산업(주)",14
"21361","1","정상","30","PL",3,4763,"A","S-10S","SS",9959,8,7,"건일산업(주)",23
"21362","1","정상","30","PL",3,1270,"A","S-10S","SS",12910,4,3,"건일산업(주)",16
"21363","1","정상","30","PL",3,1610,"A","S-10S","SS",5877,3,2,"건일산업(주)",14
"21364","1","정상","50","PL",3,857,"A","S-10S","SS",2581,1,0,"건일산업(주)",20
"21365","0","정상","50","PL",3,4638,"A","S-40S","SS",19010,1,0,"삼성중공업(주)거제",12
"21366","1","정상","30","RN",3,532,"A","S-10S","SS",9875,7,6,"건일산업(주)",23
"21367","1","정상","30","WD",1,4903,"B","S-80S","SS",2232,9,7,"성일",22
"21368","1","정상","30","WD",1,4274,"B","S-80S","SS",9560,6,3,"성일",22
"21369","1","정상","30","WD",1,4274,"B","S-80S","SS",9631,4,1,"성일",22
"21370","1","정상","30","WD",1,3952,"B","S-80S","SS",6557,3,1,"성일",22
"21371","1","정상","30","WD",1,1925,"B","S-80S","SS",6518,6,3,"성일",22
"21372","1","정상","50","WD",1,22,"B","S-80S","SS",2668,7,5,"삼성중공업(주)거제",30
"21373","0","정상","50","WD",1,3723,"B","S-80S","SS",9101,5,2,"삼성중공업(주)거제",31
"21374","1","정상","30","CDD",2,397,"B","S-10S","SS",20612,4,3,"성일",26
"21375","1","정상","30","CDD",2,72,"B","S-10S","SS",1404,7,6,"성일",36
"21376","1","정상","50","CDD",2,669,"B","S-10S","SS",3482,7,6,"삼성중공업(주)거제",51
"21377","0","정상","50","CDD",2,1355,"B","S-10S","SS",2199,5,4,"삼성중공업(주)거제",15
"21378","1","정상","50","RN",2,4947,"B","S-10S","SS",2223,4,3,"건일산업(주)",27
"21379","0","정상","50","WD",2,4638,"B","S-10S","SS",12480,5,2,"삼성중공업(주)거제",18
"21380","1","정상","50","WD",2,4505,"B","S-10S","SS",12512,7,4,"삼성중공업(주)거제",43
"21381","1","정상","40","WD",2,1593,"B","S-10S","SS",4887,6,4,"건일산업(주)",25
"21382","1","정상","50","WD",0.75,1023,"B","S-80S","SS",979,2,1,"삼성중공업(주)거제",30
"21383","1","정상","30","CDD",3,4170,"B","S-10S","SS",13656,5,4,"성일",27
"21384","1","정상","30","CDD",3,4638,"B","S-10S","SS",13670,1,0,"성일",22
"21385","1","정상","30","CDD",3,3389,"B","S-10S","SS",12066,3,2,"성일",27
"21386","1","정상","30","CDD",3,4638,"B","S-10S","SS",13942,2,1,"성일",26
"21387","1","정상","30","CDD",3,3172,"B","S-10S","SS",14543,6,4,"성일",41
"21388","1","정상","40","CDD",3,668,"B","S-10S","SS",3180,4,3,"건일산업(주)",27
"21389","1","정상","40","CDD",3,402,"B","S-10S","SS",5464,8,7,"건일산업(주)",32
"21390","1","정상","30","CDD",3,4638,"B","S-10S","SS",14475,3,2,"성일",26
"21391","1","정상","30","CDD",3,1320,"B","S-10S","SS",6352,4,3,"성일",36
"21392","1","정상","30","CDD",3,2850,"B","S-10S","SS",9494,2,1,"성일",26
"21393","1","정상","30","CDD",3,4638,"B","S-10S","SS",16126,4,2,"성일",27
"21394","1","정상","40","CDD",3,370,"B","S-10S","SS",2060,4,3,"건일산업(주)",27
"21395","1","정상","40","CDD",3,402,"B","S-10S","SS",5960,9,8,"건일산업(주)",32
"21396","1","정상","50","CDD",2,1173,"B","S-10S","SS",5766,7,6,"건일산업(주)",27
"21397","1","정상","50","CDD",3,4078,"B","S-10S","SS",12911,3,2,"건일산업(주)",27
"21398","1","정상","30","CDD",3,2630,"B","S-10S","SS",9945,5,4,"건일산업(주)",23
"21399","1","정상","30","CDD",3,520,"B","S-10S","SS",5353,3,2,"성일",26
"21400","1","정상","50","CDD",3,5021,"B","S-10S","SS",2626,4,3,"건일산업(주)",34
"21401","1","정상","30","PL",3,402,"B","S-10S","SS",10437,7,6,"건일산업(주)",16
"21402","1","정상","30","PL",3,2295,"B","S-10S","SS",12501,6,5,"성일",27
"21403","1","정상","30","PL",3,776,"B","S-10S","SS",10480,7,6,"건일산업(주)",23
"21404","1","정상","30","PL",3,3463,"B","S-10S","SS",15916,6,5,"성일",33
"21405","1","정상","50","PL",3,4373,"B","S-10S","SS",14409,4,3,"건일산업(주)",27
"21406","1","정상","40","PL",3,3584,"B","S-10S","SS",11670,2,1,"건일산업(주)",27
"21407","1","정상","40","PL",3,2493,"B","S-10S","SS",9515,3,2,"건일산업(주)",27
"21408","1","정상","30","PL",3,4638,"B","S-10S","SS",13670,1,0,"건일산업(주)",12
"21409","1","정상","30","PL",3,577,"B","S-10S","SS",2136,2,1,"건일산업(주)",12
"21410","1","정상","50","PL",3,1238,"B","S-40S","SS",8832,1,0,"건일산업(주)",20
"21411","1","정상","30","RN",3,739,"B","S-10S","SS",2747,2,1,"건일산업(주)",14
"21412","1","정상","50","CDD",4,5197,"B","S-10S","SS",3206,4,3,"삼성중공업(주)거제",37
"21413","1","정상","50","CDD",4,647,"B","S-10S","SS",4570,2,1,"건일산업(주)",35
"21414","1","정상","50","CDD",4,236,"B","S-10S","SS",5836,5,4,"삼성중공업(주)거제",44
"21415","1","정상","50","CDD",4,143,"B","S-10S","SS",5750,4,3,"삼성중공업(주)거제",37
"21416","1","정상","30","CDD",4,736,"B","S-10S","SS",15684,8,7,"건일산업(주)",22
"21417","1","정상","30","CDD",4,375,"B","S-10S","SS",9408,5,4,"건일산업(주)",14
"21418","1","정상","30","CDD",4,3678,"B","S-10S","SS",15329,4,3,"성일",33
"21419","1","정상","50","CDD",6,3003,"B","S-10S","SS",20186,8,7,"건일산업(주)",41
"21420","1","정상","50","CDD",6,251,"B","S-10S","SS",18444,7,6,"건일산업(주)",51
"21421","1","정상","50","NL",1,3090,"A","S-80S","SS",16382,6,5,"건일산업(주)",41
"21422","1","정상","30","NL",1,4951,"A","S-80S","SS",19283,5,4,"삼성중공업(주)거제",48
"21423","1","정상","50","NL",1,4565,"A","S-80S","SS",18139,6,5,"건일산업(주)",27
"21424","1","정상","50","NL",1,4569,"A","S-80S","SS",16313,3,2,"건일산업(주)",25
"21425","1","정상","50","PL",3,2095,"A","S-10S","SS",14203,4,3,"건일산업(주)",34
"21426","1","정상","30","FCH",1,40,"A","S-80S","SS",18116,5,4,"삼성중공업(주)거제",60
"21427","1","정상","50","FCH",1,4389,"A","S-80S","SS",11969,5,2,"삼성중공업(주)거제",36
"21428","1","정상","50","RN",6,4638,"A","S-40S","SS",5623,4,3,"삼성중공업(주)거제",48
"21429","1","정상","50","RN",6,4529,"A","S-40S","SS",5609,3,2,"삼성중공업(주)거제",48
"21430","1","정상","40","RN",6,795,"B","S-40S","SS",16694,1,0,"건일산업(주)",22
"21431","1","정상","40","RN",6,53,"B","S-40S","SS",16187,3,2,"건일산업(주)",32
"21432","1","정상","50","RN",6,4608,"B","S-40S","SS",12685,4,3,"삼성중공업(주)거제",37
"21433","1","정상","30","RN",6,4000,"B","S-40S","SS",5633,3,2,"건일산업(주)",21
"21434","1","정상","30","RN",6,52,"B","S-40S","SS",16183,3,2,"건일산업(주)",24
"21435","1","정상","30","RN",6,672,"B","S-40S","SS",15791,1,0,"건일산업(주)",10
"21436","1","준긴급","50","PG",2,1,"A","S-10S","SS",19257,5,4,"건일산업(주)",21
"21437","1","정상","3B","VA",2,1,"","S-80","CS",11792,7,0,"건일산업(주)",14
"21438","1","정상","3B","VA",2,1,"","S-80","CS",11792,7,0,"건일산업(주)",32
"21439","1","정상","3B","VA",2,1,"","S-80","CS",11792,7,0,"건일산업(주)",14
"21440","1","정상","50","FW",1.5,85,"A","T-3.81","CN",2842,6,4,"부흥",31
"21441","1","정상","50","FW",2,3945,"A","T-3.96","CN",14335,5,4,"부흥",42
"21442","1","정상","30","FW",4,1,"A","T-6.35","CN",3141,2,1,"부흥",25
"21443","1","정상","50","FW",4,2687,"A","T-6.35","CN",18895,4,2,"부흥",24
"21444","1","정상","50","FW",3,298,"B","T-5.56","CN",11553,9,7,"부흥",31
"21445","1","정상","30","FW",3,139,"B","T-5.56","CN",5199,5,4,"부흥",22
"21446","1","정상","30","FW",3,78,"B","T-5.56","CN",15768,11,10,"부흥",25
"21447","1","정상","30","FW",6,4638,"B","T-6.35","CN",10965,5,4,"부흥",22
"21448","1","정상","30","FW",6,622,"B","T-6.35","CN",19074,5,3,"부흥",22
"21449","1","정상","40","FW",8,4638,"B","T-6.35","CN",11710,3,2,"부흥",17
"21450","1","정상","50","FW",8,2812,"B","T-6.35","CN",8598,3,2,"부흥",38
"21451","1","정상","40","FW",8,1673,"B","T-6.35","CN",5649,8,7,"부흥",22
"21452","1","정상","50","FW",8,4784,"B","T-6.35","CN",20242,7,6,"부흥",38
"21453","1","정상","50","FW",1.5,5216,"A","T-3.81","CN",3301,7,4,"부흥",31
"21454","1","정상","50","FW",2,2536,"A","T-3.96","CN",10876,6,4,"부흥",31
"21455","1","정상","50","FW",2,5237,"A","T-3.96","CN",20572,7,6,"부흥",42
"21456","1","정상","50","FW",4,4531,"A","T-6.35","CN",9907,7,6,"부흥",31
"21457","1","정상","40","FW",6,678,"B","T-6.35","CN",1875,6,4,"부흥",24
"21458","1","정상","40","FW",8,1143,"B","T-6.35","CN",5145,6,4,"부흥",64
"21459","1","정상","50","FW",1,1066,"A","S-80S","CN",11315,5,0,"부흥",9
"21460","1","정상","50","FW",1,1076,"B","S-80S","CN",11323,5,0,"부흥",9
"21461","1","정상","50","FW",2,1023,"A","T-3.96","CN",114,1,0,"부흥",23
"21462","1","정상","50","FW",2,1023,"A","T-3.96","CN",114,1,0,"부흥",23
"21463","1","정상","50","PG",0.5,4917,"A","S-160","CS",147,2,1,"성일SIM함안공장",18
"21464","1","정상","50","PG",0.5,4917,"A","S-160","CS",1101,2,1,"(주)성광테크",18
"21465","1","정상","50","PG",0.5,4950,"A","S-160","CS",150,2,1,"성일SIM함안공장",29
"21466","1","정상","50","PG",0.5,4917,"A","S-160","CS",1101,2,1,"(주)성광테크",18
"21467","1","정상","50","PG",0.5,4917,"A","S-160","CS",147,2,1,"(주)성광테크",18
"21468","1","정상","50","PG",0.5,4917,"A","S-160","CS",1101,2,1,"(주)성광테크",18
"21469","1","정상","50","PG",0.5,4939,"A","S-160","CS",1103,2,1,"성일SIM함안공장",18
"21470","1","정상","50","PG",0.5,4917,"A","S-160","CS",1101,2,1,"(주)성광테크",18
"21471","1","정상","50","PG",0.5,4917,"A","S-160","CS",1101,2,1,"성일SIM함안공장",23
"21472","1","정상","50","AU",1,2172,"A","S-80","CS",7213,3,2,"건일산업(주)",32
"21473","1","정상","50","N",1,5020,"A","S-80","CS",22,1,0,"(주)성광테크",18
"21474","1","정상","50","N",1,2172,"A","S-80","CS",7373,5,4,"건일산업(주)",32
"21475","1","정상","50","N",0.75,1023,"A","S-80","CS",977,2,1,"성일SIM함안공장",23
"21476","1","정상","30","PL",0.75,1027,"A","S-160","CS",37,1,0,"(주)성광테크",13
"21477","1","정상","30","PL",0.75,3097,"A","S-160","CS",11430,5,4,"(주)성광테크",18
"21478","1","정상","30","PL",0.75,1023,"A","S-160","CS",1155,2,1,"(주)성광테크",21
"21479","1","정상","30","PL",1,5072,"A","S-160","CS",2084,8,7,"(주)성광테크",15
"21480","1","정상","30","AI",1,1023,"A","S-80","CS",1279,4,3,"(주)성광테크",13
