,After2_Co,ApplyLeadTime,BLOCK,DIA,Distribution,Emergency,JointCount,Length,Making_Co,Material,MemberCount,NO_Base,NO_Serial,NO_SetPLT,No_row,PaintingLT,Pass,Problem,STG,Sch,Service,Weight
131,(주)성광테크,정상,C030A,0.75,조선물류,1.0,1.0,100.0,(주)성광테크,CS,2.0,SN2126T0C100PP0500,40.0,PP058A1105,136,12.0,A,제작지연,50,S-80,N,1.12
134,하이에어,정상,C030B,12.0,조선물류,0.0,0.0,4333.0,건일산업(주),LTCS,1.0,SN2126TC030BPP03B0,88.0,PP039A1103,139,12.0,B,설계보류,3B,T-36,PG,1107.14
135,건일산업(주),정상,C030B,12.0,조선물류,0.0,1.0,5000.0,건일산업(주),LTCS,2.0,SN2126TC030BPP03B0,88.0,PP039A1103,140,35.0,B,설계보류,3B,T-36,PG,2555.13
136,하이에어,정상,C030B,12.0,조선물류,0.0,0.0,4833.0,건일산업(주),LTCS,1.0,SN2126TC030BPP03B0,88.0,PP039A1103,141,12.0,B,설계보류,3B,T-36,PG,1234.89
137,건일산업(주),정상,C030B,12.0,조선물류,0.0,1.0,5000.0,건일산업(주),LTCS,2.0,SN2126TC030BPP03B0,88.0,PP039A1103,143,32.0,B,설계보류,3B,T-36,PG,1362.65
138,건일산업(주),정상,C030B,12.0,조선물류,0.0,1.0,5000.0,건일산업(주),LTCS,2.0,SN2126TC030BPP03B0,88.0,PP039A1103,144,35.0,B,설계보류,3B,T-36,PG,2555.13
139,하이에어,최소,C030B,12.0,조선물류,1.0,1.0,2546.0,성일SIM함안공장,LTCS,2.0,SN2126T0C200PP0501,90.0,PP05RA1103,145,19.0,B,설계(REV),50,T-36,PG,834.0369999999998
140,(주)성광테크,최소,C030B,12.0,조선물류,1.0,1.0,2366.0,(주)성광테크,LTCS,2.0,SN2126T0C200PP0501,90.0,PP05RA1103,146,10.0,B,설계(REV),50,T-36,PG,788.044
143,하이에어,정상,C030A,3.0,조선물류,1.0,4.0,6000.0,건일산업(주),SS,5.0,SN2126TC030APP03B0,30.0,PP039A1104,149,15.0,A,제작지연,3B,S-10S,WD,53.16
144,하이에어,정상,C030A,3.0,조선물류,1.0,3.0,2722.0,건일산업(주),SS,4.0,SN2126TC030APP03B0,30.0,PP039A1104,150,15.0,A,제작지연,3B,S-10S,WD,25.987
147,건일산업(주),정상,C040A,12.0,조선물류,1.0,9.0,5500.0,건일산업(주),LTCS,11.0,SN2126T0C100PP0500,90.0,PP058A1103,153,8.0,A,설계문제,50,T-36,PG,2386.8
148,건일산업(주),정상,C040A,12.0,조선물류,1.0,1.0,5700.0,건일산업(주),LTCS,2.0,SN2126T0C100PP0500,90.0,PP058A1103,154,4.0,A,기타,50,T-36,PG,2887.3
151,건일산업(주),정상,C040A,12.0,조선물류,1.0,9.0,5500.0,건일산업(주),LTCS,11.0,SN2126T0C100PP0500,90.0,PP058A1103,157,8.0,A,설계문제,50,T-36,PG,2387.34
152,건일산업(주),정상,C040A,12.0,조선물류,1.0,1.0,5700.0,건일산업(주),LTCS,2.0,SN2126T0C100PP0500,90.0,PP058A1103,158,8.0,A,기타,50,T-36,PG,2887.3
153,건일산업(주),정상,C040A,12.0,조선물류,1.0,1.0,1851.0,건일산업(주),LTCS,2.0,SN2126T0C100PP0500,90.0,PP058A1103,159,9.0,A,기타,50,T-36,PG,656.455
154,건일산업(주),정상,C040A,12.0,조선물류,1.0,2.0,932.0,건일산업(주),LTCS,4.0,SN2126T0C100PP0500,90.0,PP058A1103,160,9.0,A,기타,50,T-36,PG,619.395
155,건일산업(주),정상,C040A,12.0,조선물류,1.0,9.0,5500.0,건일산업(주),LTCS,11.0,SN2126T0C100PP0500,90.0,PP058A1103,161,8.0,A,설계문제,50,T-36,PG,2393.29
156,건일산업(주),정상,C040A,12.0,조선물류,1.0,1.0,5700.0,건일산업(주),LTCS,2.0,SN2126T0C100PP0500,90.0,PP058A1103,162,7.0,A,기타,50,T-36,PG,2887.3
157,건일산업(주),정상,C040A,12.0,조선물류,1.0,1.0,1351.0,건일산업(주),LTCS,2.0,SN2126T0C100PP0500,90.0,PP058A1103,163,9.0,A,기타,50,T-36,PG,528.6990000000002
158,건일산업(주),정상,C040A,12.0,조선물류,1.0,2.0,500.0,건일산업(주),LTCS,4.0,SN2126T0C100PP0500,90.0,PP058A1103,164,13.0,A,기타,50,T-36,PG,483.718
159,하이에어,정상,C040A,0.5,조선물류,1.0,2.0,1437.0,건일산업(주),SS,4.0,SN2126T0C100PP0500,30.0,PP05RA1105,165,16.0,A,설계보류,50,S-80S,CI,14.368
160,하이에어,정상,C040A,0.5,조선물류,1.0,3.0,937.0,건일산업(주),SS,5.0,SN2126T0C100PP0500,30.0,PP05RA1105,166,22.0,A,설계보류,50,S-80S,CT,14.368
161,하이에어,정상,C040A,1.0,조선물류,1.0,2.0,1405.0,건일산업(주),SS,4.0,SN2126T0C100PP0500,30.0,PP05RA1105,167,16.0,A,설계보류,50,S-160,CM,19.837
162,하이에어,정상,C040A,1.0,조선물류,1.0,2.0,1405.0,건일산업(주),SS,4.0,SN2126T0C100PP0500,30.0,PP05RA1105,168,16.0,A,설계보류,50,S-160,CM,19.837
163,하이에어,정상,C040A,1.0,조선물류,1.0,2.0,1405.0,건일산업(주),SS,4.0,SN2126T0C100PP0500,30.0,PP05RA1105,169,16.0,A,설계보류,50,S-160,CM,19.837
164,하이에어,정상,C040A,1.0,조선물류,1.0,2.0,1405.0,건일산업(주),SS,4.0,SN2126T0C100PP0500,30.0,PP05RA1105,170,16.0,A,설계보류,50,S-160,MT,22.307
165,하이에어,정상,C040A,1.5,조선물류,1.0,6.0,6000.0,건일산업(주),SS,7.0,SN2126TC040APP03B0,30.0,PP039A1105,171,14.0,A,제작지연,3B,S-XXS,CI,73.244
166,하이에어,최소,C040A,1.5,조선물류,1.0,2.0,5653.0,건일산업(주),SS,3.0,SN2126TC040APP0300,30.0,PP039A1105,172,13.0,A,LT부족,3B,S-XXS,CI,60.837
167,하이에어,최소,C040A,1.5,조선물류,1.0,2.0,6000.0,건일산업(주),SS,3.0,SN2126TC040APP0300,30.0,PP039A1105,173,10.0,A,LT부족,3B,S-XXS,CI,68.056
168,하이에어,정상,C040A,1.5,조선물류,1.0,6.0,6000.0,건일산업(주),SS,7.0,SN2126TC040APP03B0,30.0,PP039A1105,174,10.0,A,제작지연,3B,S-XXS,CT,73.244
169,하이에어,최소,C040A,1.5,조선물류,1.0,2.0,5653.0,건일산업(주),SS,3.0,SN2126TC040APP0300,30.0,PP039A1105,175,13.0,A,LT부족,3B,S-XXS,CT,60.837
170,하이에어,최소,C040A,1.5,조선물류,1.0,2.0,6000.0,건일산업(주),SS,3.0,SN2126TC040APP0300,30.0,PP039A1105,176,10.0,A,LT부족,3B,S-XXS,CT,68.056
171,하이에어,정상,C040A,1.5,조선물류,1.0,6.0,6000.0,건일산업(주),SS,7.0,SN2126TC040APP03B0,30.0,PP039A1105,177,10.0,A,제작지연,3B,S-XXS,MT,75.574
172,하이에어,최소,C040A,1.5,조선물류,1.0,2.0,5637.0,건일산업(주),SS,3.0,SN2126TC040APP0300,30.0,PP039A1105,178,13.0,A,LT부족,3B,S-XXS,MT,60.682
173,하이에어,최소,C040A,1.5,조선물류,1.0,2.0,6000.0,건일산업(주),SS,3.0,SN2126TC040APP0300,30.0,PP039A1105,179,10.0,A,LT부족,3B,S-XXS,MT,68.056
174,하이에어,정상,C040A,1.0,조선물류,1.0,6.0,1113.0,건일산업(주),SS,7.0,SN2126TC040APP03B0,30.0,PP039A1105,180,14.0,A,제작지연,3B,S-160,CM,17.391
175,하이에어,정상,C040A,3.0,조선물류,1.0,10.0,5386.0,건일산업(주),SS,11.0,SN2126TC040APP03B0,30.0,PP039A1104,181,10.0,A,기타,3B,S-XXS,CM,195.761
176,하이에어,정상,C040A,1.0,조선물류,1.0,6.0,663.0,건일산업(주),SS,7.0,SN2126TC040APP03B0,30.0,PP039A1105,182,14.0,A,제작지연,3B,S-160,CM,13.011
177,하이에어,정상,C040A,1.0,조선물류,1.0,6.0,913.0,건일산업(주),SS,7.0,SN2126TC040APP03B0,30.0,PP039A1105,183,14.0,A,제작지연,3B,S-160,CM,15.695
178,하이에어,최소,C040A,3.0,조선물류,1.0,2.0,6000.0,건일산업(주),SS,3.0,SN2126TC040APP0300,30.0,PP039A1104,184,10.0,A,LT부족,3B,S-XXS,CM,178.278
179,하이에어,최소,C040A,3.0,조선물류,1.0,2.0,5500.0,건일산업(주),SS,3.0,SN2126TC040APP0300,30.0,PP039A1104,185,13.0,A,LT부족,3B,S-XXS,CM,168.917
180,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,1.0,4990.0,(주)성광테크,CS,2.0,SN2126TC110APP0300,40.0,PP048C110A,186,17.0,A,LT부족,40,S-80,AI,46.035
181,성일SIM함안공장,정상,C110A,2.0,하이에어코리아물류장(주),0.0,1.0,654.0,성일SIM함안공장,CS,2.0,SN2126TC110APP0300,40.0,PP039C110A,187,16.0,A,제작지연,3B,S-80,AI,5.792000000000002
182,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,3.0,1903.0,(주)성광테크,CS,4.0,SN2126TC110APP0300,40.0,PP039C110A,188,17.0,A,LT부족,3B,S-80,AI,24.074
183,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,4.0,1708.0,(주)성광테크,CS,5.0,SN2126TC110APP0300,40.0,PP039C110A,189,17.0,A,LT부족,3B,S-80,AI,28.401
184,(주)성광테크,정상,C110A,2.0,조선물류,1.0,3.0,1408.0,(주)성광테크,CS,6.0,SN2126TC12PAPP0400,60.0,PP048A1104,190,14.0,A,제작지연,40,S-160,FGL,37.475
185,성일SIM함안공장,정상,C110A,2.0,하이에어코리아물류장(주),0.0,2.0,2073.0,성일SIM함안공장,CS,4.0,SN2126TC110APP0300,40.0,PP059C110A,191,16.0,A,제작지연,50,S-160,PL,33.213
186,성일SIM함안공장,정상,C110A,2.0,하이에어코리아물류장(주),0.0,2.0,1194.0,성일SIM함안공장,CS,4.0,SN2126TC110APP0300,40.0,PP048C110A,192,16.0,A,제작지연,40,S-160,PL,20.785
187,성일SIM함안공장,정상,C110A,3.0,하이에어코리아물류장(주),0.0,1.0,2537.0,성일SIM함안공장,CS,3.0,SN2126TC110APP0300,40.0,PP048C110A,193,20.0,A,제작지연,40,S-80,WM,47.86
188,해승케이피피,최소,C110A,2.0,하이에어코리아물류장(주),0.0,1.0,5000.0,해승케이피피,CS,2.0,SN2126TC110APP0300,40.0,PP048C110A,195,20.0,A,제작지연,40,S-80,AU,46.11
189,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,5.0,1903.0,(주)성광테크,CS,6.0,SN2126TC110APP0300,40.0,PP039C110A,196,17.0,A,LT부족,3B,S-80,AU,33.232
190,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,4.0,1248.0,(주)성광테크,CS,5.0,SN2126TC110APP0300,40.0,PP039C110A,197,17.0,A,LT부족,3B,S-80,AU,24.96
191,성일SIM함안공장,정상,C110A,2.0,하이에어코리아물류장(주),0.0,5.0,3398.0,성일SIM함안공장,CS,6.0,SN2126TC110APP0300,40.0,PP039C110A,199,16.0,A,제작지연,3B,S-160,CM,59.32899999999999
192,성일SIM함안공장,정상,C110A,2.0,하이에어코리아물류장(주),0.0,4.0,838.0,성일SIM함안공장,CS,6.0,SN2126TC110APP0300,40.0,PP048C110A,200,20.0,A,제작지연,40,S-160,CM,26.773000000000003
193,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,1.0,3527.0,(주)성광테크,CS,3.0,SN2126TC110APP0300,40.0,PP048C110A,201,23.0,A,LT부족,40,S-80,HWR,36.032
194,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,1.0,3527.0,(주)성광테크,CS,3.0,SN2126TC110APP0300,40.0,PP048C110A,202,23.0,A,LT부족,40,S-80,HWS,36.032
195,해승케이피피,최소,C110A,2.0,하이에어코리아물류장(주),0.0,1.0,4990.0,해승케이피피,CS,2.0,SN2126TC110APP0300,40.0,PP048C110A,203,20.0,A,제작지연,40,S-80,N,46.035
196,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,7.0,1900.0,(주)성광테크,CS,8.0,SN2126TC110APP0300,40.0,PP039C110A,204,17.0,A,LT부족,3B,S-80,N,34.753
197,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,4.0,1248.0,(주)성광테크,CS,5.0,SN2126TC110APP0300,40.0,PP039C110A,205,17.0,A,LT부족,3B,S-80,N,25.917
198,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,12.0,3625.0,(주)성광테크,CS,13.0,SN2126TC110APP0300,40.0,PP039C110A,207,17.0,A,LT부족,3B,S-80,N,67.368
199,성일SIM함안공장,정상,C110A,2.0,조선물류,0.0,3.0,1793.0,성일SIM함안공장,CS,4.0,SN2126T1C010PP0700,40.0,PP048C110A,208,20.0,A,제작지연,40,S-160,PL,34.919000000000004
200,해승케이피피,최소,C110A,2.0,하이에어코리아물류장(주),0.0,1.0,4208.0,해승케이피피,CS,2.0,SN2126TC110APP0300,40.0,PP048C110A,209,20.0,A,제작지연,40,S-160,PL,55.651
201,성일SIM함안공장,정상,C110A,2.0,하이에어코리아물류장(주),0.0,1.0,959.0,성일SIM함안공장,CS,2.0,SN2126TC110APP0300,40.0,PP039C110A,211,16.0,A,제작지연,3B,S-160,PL,11.984000000000002
202,해승케이피피,최소,C110A,2.0,하이에어코리아물류장(주),0.0,12.0,3426.0,해승케이피피,CS,13.0,SN2126TC110APP0300,40.0,PP039C110A,212,25.0,A,제작지연,3B,S-160,PL,61.063
203,(주)성광테크,최소,C110A,2.0,하이에어코리아물류장(주),0.0,2.0,1199.0,(주)성광테크,CS,3.0,SN2126TC110APP0300,40.0,PP048C110A,213,17.0,A,LT부족,40,S-160,WM,20.301
204,성일SIM함안공장,정상,C110A,2.0,하이에어코리아물류장(주),0.0,5.0,2073.0,성일SIM함안공장,CS,6.0,SN2126TC110APP0300,40.0,PP059C110A,214,13.0,A,제작지연,50,S-160,WM,44.375
205,해승케이피피,최소,C110A,3.0,하이에어코리아물류장(주),0.0,1.0,5421.0,해승케이피피,CS,3.0,SN2126TC110APP0300,40.0,PP048C110A,215,24.0,A,제작지연,40,S-80,CDM,91.646
206,하이에어,정상,C110A,3.0,하이에어코리아물류장(주),0.0,3.0,760.0,성일SIM함안공장,CS,5.0,SN2126TC110APP0300,40.0,PP048C110A,217,14.0,A,제작지연,40,S-80,CM,33.829
207,성일SIM함안공장,정상,C110A,3.0,하이에어코리아물류장(주),0.0,1.0,1751.0,성일SIM함안공장,CS,2.0,SN2126TC110APP0300,40.0,PP048C110A,218,20.0,A,제작지연,40,S-80,CM,29.478
208,해승케이피피,최소,C110A,3.0,하이에어코리아물류장(주),0.0,1.0,4910.0,해승케이피피,CS,2.0,SN2126TC110APP0300,40.0,PP048C110A,219,20.0,A,제작지연,40,S-80,CM,84.156
209,성일SIM함안공장,정상,C110A,3.0,하이에어코리아물류장(주),0.0,3.0,1750.0,성일SIM함안공장,CS,4.0,SN2126TC110APP0300,40.0,PP048C110A,220,20.0,A,제작지연,40,S-80,WM,45.12300000000001
210,해승케이피피,최소,C110A,3.0,하이에어코리아물류장(주),0.0,1.0,4911.0,해승케이피피,CS,2.0,SN2126TC110APP0300,40.0,PP048C110A,221,20.0,A,제작지연,40,S-80,WM,84.171
211,해승케이피피,최소,C110A,4.0,하이에어코리아물류장(주),0.0,1.0,4885.0,해승케이피피,CS,2.0,SN2126TC110APP0300,40.0,PP048C110A,222,20.0,A,제작지연,40,S-40,CM,87.73100000000002
212,하이에어,정상,C110A,4.0,하이에어코리아물류장(주),0.0,3.0,1700.0,성일SIM함안공장,CS,4.0,SN2126TC110APP0300,40.0,PP048C110A,223,16.0,A,제작지연,40,S-40,CM,46.87
213,해승케이피피,최소,C110A,4.0,하이에어코리아물류장(주),0.0,1.0,4885.0,해승케이피피,CS,2.0,SN2126TC110APP0300,40.0,PP048C110A,224,20.0,A,제작지연,40,S-40,CM,87.73100000000002
214,하이에어,정상,C110A,4.0,하이에어코리아물류장(주),0.0,1.0,1700.0,성일SIM함안공장,CS,2.0,SN2126TC110APP0300,40.0,PP048C110A,225,16.0,A,제작지연,40,S-40,CM,31.176
215,해승케이피피,최소,C110A,4.0,하이에어코리아물류장(주),0.0,3.0,696.0,해승케이피피,CS,5.0,SN2126TC110APP0300,40.0,PP048C110A,226,27.0,A,제작지연,40,S-40,CM,36.621
216,하이에어,정상,C110A,4.0,하이에어코리아물류장(주),0.0,4.0,1539.0,성일SIM함안공장,CS,5.0,SN2126TC110APP0300,40.0,PP039C110A,227,17.0,A,제작지연,3B,S-40,CM,48.435
217,성일SIM함안공장,정상,C110A,4.0,하이에어코리아물류장(주),0.0,4.0,2696.0,성일SIM함안공장,CS,5.0,SN2126TC110APP0300,40.0,PP048C110A,228,16.0,A,제작지연,40,S-40,CM,64.281
218,성일SIM함안공장,정상,C110A,4.0,하이에어코리아물류장(주),0.0,4.0,625.0,성일SIM함안공장,CS,6.0,SN2126TC110APP0300,40.0,PP048C110A,229,20.0,A,제작지연,40,S-40,CM,37.449
219,해승케이피피,최소,C110A,6.0,하이에어코리아물류장(주),0.0,2.0,5335.0,해승케이피피,CS,3.0,SN2126TC110APP0300,40.0,PP048C110A,230,24.0,A,제작지연,40,S-40,PA,167.797
220,하이에어,정상,C110A,6.0,하이에어코리아물류장(주),0.0,3.0,1595.0,성일SIM함안공장,CS,4.0,SN2126TC110APP0300,40.0,PP048C110A,231,14.0,A,제작지연,40,S-40,PA,75.765
221,삼녹,정상,C110A,4.0,조선물류,1.0,2.0,0.0,(주)성광테크,CS,3.0,SN2126TC12PAPP0400,60.0,PP048A1104,232,20.0,A,제작지연,40,S-40,VA,51.934
222,(주)성광테크,정상,C110A,4.0,조선물류,1.0,5.0,0.0,(주)성광테크,CS,6.0,SN2126TC12PAPP0400,60.0,PP048A1104,233,26.0,A,제작지연,40,S-40,VA,45.812
223,삼녹,최소,C110A,6.0,조선물류,1.0,3.0,0.0,건일산업(주),CS,4.0,SN2126T1C010PP0500,40.0,PP059A1104,234,21.0,A,LT부족,50,S-40,VA,70.442
224,삼녹,정상,C110A,6.0,조선물류,0.0,6.0,0.0,(주)성광테크,CS,7.0,SN2126TC12PAPP0400,26.0,PP048A1104,235,17.0,A,제작지연,40,S-40,VA,51.703
225,삼녹,정상,C110A,6.0,조선물류,1.0,5.0,0.0,(주)성광테크,CS,6.0,SN2126TC12PAPP0400,60.0,PP048A1104,236,17.0,A,제작지연,40,S-40,VA,84.064
227,삼녹,정상,C110A,4.0,조선물류,1.0,8.0,0.0,(주)성광테크,CS,10.0,SN2126TC12PAPP0400,60.0,PP048A1104,238,15.0,A,제작지연,40,S-40,VA,65.281
228,하이에어,최소,C110A,2.0,하이에어코리아물류장(주),0.0,2.0,2357.0,삼성중공업(주)거제,SS,4.0,SN2126TC110APP0300,80.0,PP048C110A,239,22.0,A,제작지연,40,S-10S,DM,17.039
229,건일산업(주),정상,C110A,2.0,조선물류,1.0,2.0,4990.0,건일산업(주),SS,3.0,SN2126TC12PAPP0400,50.0,PP048A1104,240,14.0,A,제작지연,40,S-10S,WD,29.024
230,하이에어,정상,C110A,2.0,하이에어코리아물류장(주),0.0,1.0,654.0,삼성중공업(주)거제,SS,2.0,SN2126TC110APP0300,80.0,PP039C110A,241,12.0,A,제작지연,3B,S-10S,WD,3.094
231,하이에어,최소,C110A,2.0,하이에어코리아물류장(주),0.0,7.0,1903.0,삼성중공업(주)거제,SS,8.0,SN2126TC110APP0300,80.0,PP039C110A,242,22.0,A,제작지연,3B,S-10S,WD,18.83
232,하이에어,최소,C110A,2.0,하이에어코리아물류장(주),0.0,4.0,1708.0,삼성중공업(주)거제,SS,5.0,SN2126TC110APP0300,80.0,PP039C110A,243,22.0,A,제작지연,3B,S-10S,WD,17.43
233,하이에어,최소,C110A,3.0,하이에어코리아물류장(주),0.0,2.0,5410.0,삼성중공업(주)거제,SS,3.0,SN2126TC110APP0300,80.0,PP048C110A,244,21.0,A,LT부족,40,S-10S,WD,44.195
234,하이에어,정상,C110A,3.0,하이에어코리아물류장(주),0.0,0.0,1751.0,삼성중공업(주)거제,SS,1.0,SN2126TC110APP0300,80.0,PP048C110A,245,13.0,A,제작지연,40,S-10S,WD,11.294
235,하이에어,정상,C110A,3.0,하이에어코리아물류장(주),0.0,5.0,812.0,삼성중공업(주)거제,SS,7.0,SN2126TC110APP0300,80.0,PP048C110A,246,19.0,A,제작지연,40,S-10S,WD,23.731
236,하이에어,최소,C110A,2.0,하이에어코리아물류장(주),0.0,2.0,2368.0,성일,SS,5.0,SN2126TC110APP0300,100.0,PP048C110A,247,29.0,A,제작지연,40,S-10S,DM,12.718
237,하이에어,최소,C110A,2.0,하이에어코리아물류장(주),0.0,13.0,3625.0,삼성중공업(주)거제,SS,14.0,SN2126TC110APP0300,80.0,PP039C110A,248,34.0,A,제작지연,3B,S-10S,DM,37.704
238,하이에어,정상,C110A,3.0,조선물류,0.0,3.0,1740.0,삼성중공업(주)거제,SS,5.0,SN2126TC110APP0300,80.0,PP048C110A,249,26.0,A,제작지연,40,S-10S,CM,22.523000000000003
239,하이에어,최소,C110A,3.0,하이에어코리아물류장(주),0.0,2.0,5410.0,삼성중공업(주)거제,SS,3.0,SN2126TC110APP0300,80.0,PP048C110A,250,21.0,A,LT부족,40,S-10S,WD,44.195
240,하이에어,정상,C110A,3.0,하이에어코리아물류장(주),0.0,0.0,1751.0,삼성중공업(주)거제,SS,1.0,SN2126TC110APP0300,80.0,PP048C110A,251,13.0,A,제작지연,40,S-10S,WD,11.294
241,하이에어,정상,C110A,3.0,하이에어코리아물류장(주),0.0,5.0,812.0,삼성중공업(주)거제,SS,7.0,SN2126TC110APP0300,80.0,PP048C110A,252,19.0,A,제작지연,40,S-10S,WD,23.731
242,하이에어,정상,C110A,4.0,조선물류,0.0,2.0,5398.0,삼성중공업(주)거제,SS,3.0,SN2126TC110APPC300,80.0,PP038,253,16.0,A,설계(REV),30,S-10S,PL,54.631
243,하이에어,최소,C110A,4.0,하이에어코리아물류장(주),0.0,8.0,3123.0,삼성중공업(주)거제,SS,9.0,SN2126TC110APP0300,80.0,PP048C110A,254,34.0,A,LT부족,40,S-10S,PL,64.976
244,하이에어,최소,C110A,4.0,하이에어코리아물류장(주),0.0,2.0,5398.0,삼성중공업(주)거제,SS,3.0,SN2126TC110APP0300,80.0,PP048C110A,255,22.0,A,제작지연,40,S-10S,PL,54.631
245,건일산업(주),정상,C110A,2.0,조선물류,1.0,4.0,506.0,건일산업(주),SS,5.0,SN2126TC12PAPP0400,50.0,PP048A1104,256,15.0,A,제작지연,40,S-10S,PW,8.732000000000001
246,하이에어,최소,C110A,4.0,조선물류,0.0,3.0,1652.0,삼성중공업(주)거제,SS,4.0,SN2126T1C010PP0600,80.0,PP048C110A,257,27.0,A,제작지연,40,S-10S,PL,28.328000000000007
247,하이에어,정상,C110A,4.0,조선물류,0.0,5.0,3163.0,건일산업(주),SS,6.0,SN2126TC12PAPP0401,11.0,PP048A1104,258,9.0,A,제작지연,40,S-10S,PL,45.324
248,건일산업(주),최소,C110A,3.0,조선물류,1.0,0.0,725.0,건일산업(주),SS,1.0,SN2126TC110APPC300,50.0,PPC31A1104,259,12.0,A,LT부족,30,S-10S,CM,4.759
249,성도,정상,C110A,3.0,조선물류,1.0,3.0,2393.0,삼성중공업(주)거제,SS,4.0,SN2126TC12PAPP0401,30.0,PP048A1104,260,21.0,A,제작지연,40,S-10S,CM,21.978
250,성도,정상,C110A,3.0,조선물류,1.0,4.0,150.0,삼성중공업(주)거제,SS,5.0,SN2126TC12PAPP0400,50.0,PP048A1104,261,10.0,A,LT부족,40,S-10S,CM,13.905
251,성도,정상,C110A,3.0,조선물류,1.0,8.0,497.0,삼성중공업(주)거제,SS,9.0,SN2126TC12PAPP0400,50.0,PP048A1104,262,21.0,A,LT부족,40,S-10S,CM,21.677
252,건일산업(주),최소,C110A,3.0,조선물류,1.0,0.0,725.0,건일산업(주),SS,1.0,SN2126T1C010PP0600,50.0,PP061A1104,263,12.0,A,LT부족,40,S-10S,CM,4.759
253,성일SIM함안공장,정상,C120A,2.0,조선물류,0.0,6.0,1544.0,성일SIM함안공장,CS,7.0,SN2126TC120APP0300,40.0,PP039C120A,264,13.0,A,제작지연,3B,S-80,AI,30.876
254,하이에어,정상,C120A,2.0,조선물류,0.0,6.0,1544.0,성일SIM함안공장,CS,7.0,SN2126TC120APP0300,40.0,PP039C120A,265,14.0,A,제작지연,3B,S-80,AU,30.876
255,(주)성광테크,정상,C120A,2.0,조선물류,0.0,1.0,6000.0,(주)성광테크,CS,2.0,SN2126TC120APP0300,40.0,PP048C120A,266,23.0,A,제작지연,40,S-80,HWR,50.53
256,성일SIM함안공장,정상,C120A,2.0,조선물류,0.0,6.0,1544.0,성일SIM함안공장,CS,7.0,SN2126TC120APP0300,40.0,PP039C120A,268,20.0,A,제작지연,3B,S-80,N,30.876
257,해승케이피피,정상,C120A,2.0,조선물류,0.0,5.0,2344.0,해승케이피피,CS,8.0,SN2126TC120APP0300,40.0,PP039C120A,269,27.0,A,제작지연,3B,S-160,PL,56.812
258,성일SIM함안공장,정상,C120A,2.0,조선물류,0.0,2.0,6000.0,성일SIM함안공장,CS,3.0,SN2126TC120APP0300,40.0,PP039C120A,271,20.0,A,제작지연,3B,S-160,PL,75.6
259,(주)성광테크,정상,C120A,2.0,조선물류,0.0,2.0,6000.0,(주)성광테크,CS,3.0,SN2126TC120APP0300,40.0,PP039C120A,272,29.0,A,제작지연,3B,S-160,PL,78.59
260,하이에어,정상,C120A,2.0,조선물류,0.0,5.0,2738.0,성일SIM함안공장,CS,6.0,SN2126TC120APP0300,40.0,PP039C120A,273,17.0,A,제작지연,3B,S-160,WM,54.485
261,성일SIM함안공장,정상,C120A,2.0,조선물류,0.0,3.0,6000.0,성일SIM함안공장,CS,4.0,SN2126TC120APP0300,40.0,PP039C120A,274,20.0,A,제작지연,3B,S-160,WM,80.07
262,성일SIM함안공장,정상,C120A,2.0,조선물류,0.0,6.0,3198.0,성일SIM함안공장,CS,7.0,SN2126TC120APP0300,40.0,PP039C120A,275,16.0,A,제작지연,3B,S-160,WM,53.589
263,성일SIM함안공장,정상,C120A,2.0,조선물류,0.0,0.0,5349.0,성일SIM함안공장,CS,1.0,SN2126TC120APP0300,40.0,PP048C120A,276,20.0,A,제작지연,40,S-160,WM,59.427
264,성일SIM함안공장,정상,C120A,2.0,조선물류,0.0,3.0,2858.0,성일SIM함안공장,CS,4.0,SN2126TC120APP0300,40.0,PP039C120A,277,20.0,A,제작지연,3B,S-160,WM,38.882
265,성일SIM함안공장,정상,C120A,2.0,조선물류,0.0,3.0,2437.0,성일SIM함안공장,CS,0.0,SN2126TC120APP0300,40.0,PP039,278,20.0,A,제작지연,3B,S-160,WM,27.075
266,성일SIM함안공장,정상,C120A,3.0,조선물류,0.0,1.0,5888.0,성일SIM함안공장,CS,2.0,SN2126TC120APP0300,40.0,PP039,279,16.0,A,제작지연,3B,S-80,CDM,92.65
267,성일SIM함안공장,정상,C120A,3.0,조선물류,0.0,2.0,813.0,성일SIM함안공장,CS,3.0,SN2126TC120APP0300,40.0,PP039C120A,280,16.0,A,제작지연,3B,S-80,CDM,25.34
268,성일SIM함안공장,정상,C120A,3.0,조선물류,0.0,1.0,6000.0,성일SIM함안공장,CS,2.0,SN2126TC120APP0300,40.0,PP039C120A,282,16.0,A,제작지연,3B,S-80,CDM,91.74
